message_id,student_id,created_at,channel,program,unit_code,week,text,label
4778c770-8842-4225-8b7d-bf520d26fa92,S000064,2026-03-20T00:55:00+00:00,lms_forum,Graduate Certificate (Data),CYS483,3,What’s the format for the weekly reflection?,0
25ed9bce-2888-4e48-9614-bd68df5b9552,S000048,2026-03-20T03:09:00+00:00,email,Graduate Certificate (Data),EDU287,3,Is there an extension process for quiz 2?,0
94847ba5-f5d3-4905-979f-b1862d49c470,S000136,2026-03-20T06:51:00+00:00,lms_forum,Micro-credential (Cybersecurity),BUS399,7,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
db3fc2e0-50df-4110-8bc7-b7f0512a09a1,S000074,2026-03-20T09:37:00+00:00,lms_forum,Bachelor (Business),EDU466,7,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
a65636f0-b31e-4784-ad94-84f1e78423a5,S000131,2026-03-20T12:16:00+00:00,email,Diploma (Community Services),DAT459,2,I failed to attach my file last time; can I resubmit the correct document?,0
489a1bd9-cbdb-4a09-8ff2-3584480ea3ac,S000132,2026-03-20T15:13:00+00:00,email,Bachelor (Business),BUS697,6,I’m getting an error when uploading my file—any tips?,0
891f9e72-43b8-4e81-abf5-122579fc2a87,S000064,2026-03-20T18:29:00+00:00,lms_forum,Graduate Certificate (Data),EDU584,9,How do I join a group for the group project?,0
63a3ca8b-e08d-4eb9-ac81-2591c31e91d3,S000077,2026-03-20T21:02:00+00:00,chat,Graduate Certificate (Data),IT130,1,I missed the live session but I’m up to date—where can I find the slides?,0
495288e4-1f11-4cc9-aaa2-0b56d781ab5e,S000124,2026-03-21T00:02:00+00:00,support_ticket,Micro-credential (Cybersecurity),EDU429,10,Can you confirm the due date for quiz 1 in week 10?,0
14410e4c-a889-479f-bd70-4b6e25afcab7,S000148,2026-03-21T03:53:00+00:00,email,Micro-credential (Cybersecurity),BUS562,1,I failed quiz 1 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
e6404799-cf2f-4bd8-bf1b-87cd61776c8e,S000028,2026-03-21T06:33:00+00:00,email,Adult Education (Short Course),IT653,6,I failed to attach my file last time; can I resubmit the correct document?,0
1f5300fc-c65c-402b-afb6-afb7b4a7c2f4,S000130,2026-03-21T09:14:00+00:00,lms_forum,Graduate Certificate (Data),IT683,5,How do I join a group for the group project?,0
46c2bbb2-a407-477e-9dbc-eb20c314c297,S000131,2026-03-21T12:03:00+00:00,support_ticket,Diploma (Community Services),DAT135,1,I failed to attach my file last time; can I resubmit the correct document?,0
9db18aff-eef0-4d67-8f99-03854e7f9db7,S000026,2026-03-21T15:31:00+00:00,email,Micro-credential (Cybersecurity),EDU335,4,I failed weekly reflection and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
388002e1-289c-40be-ac79-c8ec9874a3f6,S000144,2026-03-21T18:25:00+00:00,chat,Adult Education (Short Course),IT614,4,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
88c42c03-5f20-4285-aea3-a12210a200a9,S000163,2026-03-21T21:37:00+00:00,lms_forum,Bachelor (Business),EDU581,1,Do we need APA 7th for quiz 1?,0
760f3f6f-30fd-441e-8246-adb0977fff02,S000058,2026-03-22T00:51:00+00:00,email,Bachelor (IT),IT460,11,I submitted assignment 2 late again. I’m worried about penalties and failing the unit.,1
0df3afeb-ef29-44b8-9077-6928b52e56f8,S000181,2026-03-22T03:13:00+00:00,lms_forum,Adult Education (Short Course),BUS339,10,I missed the live session but I’m up to date—where can I find the slides?,0
bb08fbc0-bf81-4adf-a34f-43a5de3d5ddf,S000086,2026-03-22T06:50:00+00:00,email,Bachelor (IT),COM408,11,What’s the format for the weekly reflection?,0
fadd883e-f5d7-4fc7-835d-c667df2eaeb6,S000043,2026-03-22T09:19:00+00:00,email,Graduate Certificate (Data),COM648,1,I’m getting an error when uploading my file—any tips?,0
39510423-5526-423c-95a7-0c288010bd2b,S000133,2026-03-22T12:18:00+00:00,lms_forum,Diploma (Community Services),EDU378,6,I’m enjoying the unit so far—thanks for the clear explanations.,0
9a1bd7bd-676f-4b93-94d2-905dc35b4441,S000052,2026-03-22T15:45:00+00:00,chat,Bachelor (Business),CYS457,7,What’s the format for the weekly reflection?,0
c97ca491-5263-4ca2-b2e8-b071f3b4c992,S000136,2026-03-22T18:22:00+00:00,lms_forum,Micro-credential (Cybersecurity),BUS574,5,Where do we submit quiz 1? I can’t find the link.,0
9df180a6-ffb8-44ae-b5b8-5ac5809b9c73,S000003,2026-03-22T21:26:00+00:00,support_ticket,Diploma (Community Services),CYS685,8,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
2b1f18b9-9a5a-4528-97bb-aa89cd8cd5b7,S000112,2026-03-23T00:31:00+00:00,chat,Bachelor (Business),CYS208,1,I’m getting an error when uploading my file—any tips?,0
31dce424-7a7e-4790-b664-75c4be1d4bde,S000167,2026-03-23T03:05:00+00:00,lms_forum,Bachelor (IT),DAT123,7,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
1af88a27-31bf-40a0-bb0e-17bb11a9f645,S000051,2026-03-23T06:30:00+00:00,support_ticket,Diploma (Community Services),DAT390,3,How do I join a group for the group project?,0
083b4fed-c21c-483d-ad1d-2d8d964ee9ad,S000127,2026-03-23T09:22:00+00:00,email,Bachelor (IT),COM422,7,I failed to attach my file last time; can I resubmit the correct document?,0
623aed5a-c7ca-4b0d-bb4d-61c188202259,S000125,2026-03-23T12:30:00+00:00,email,Bachelor (Business),DAT323,2,Is there an extension process for quiz 2?,0
081c9b20-fc99-4fa9-9000-9591c8bb3487,S000026,2026-03-23T15:32:00+00:00,support_ticket,Micro-credential (Cybersecurity),BUS190,9,Can someone explain question 3 on the practice quiz?,0
7bcc38b6-cc98-4d3a-a41f-6d579db19c6d,S000191,2026-03-23T18:10:00+00:00,chat,Graduate Certificate (Data),COM531,11,Can you confirm the due date for assignment 2 in week 11?,0
cdac5d5d-0f95-4760-ab7a-a4a7a41ef397,S000044,2026-03-23T21:22:00+00:00,lms_forum,Diploma (Community Services),IT368,2,Can you confirm the due date for assignment 2 in week 2?,0
16abd782-f62d-4314-840d-c34abb492ed3,S000027,2026-03-24T00:37:00+00:00,email,Micro-credential (Cybersecurity),BUS304,6,What’s the format for the weekly reflection?,0
bc527348-be03-461b-907d-18e45cc74c78,S000098,2026-03-24T03:18:00+00:00,lms_forum,Diploma (Community Services),EDU470,4,Can someone explain question 3 on the practice quiz?,0
027a06eb-43ab-4dd5-8f8b-ea2e2a06c37d,S000004,2026-03-24T06:41:00+00:00,lms_forum,Bachelor (IT),BUS421,10,I missed the live session but I’m up to date—where can I find the slides?,0
79d0e3c0-8b51-437a-9031-55155df7887d,S000148,2026-03-24T09:02:00+00:00,support_ticket,Micro-credential (Cybersecurity),BUS588,10,I missed the live session but I’m up to date—where can I find the slides?,0
d2874e32-377f-402e-a4ea-84f3f156934b,S000029,2026-03-24T12:15:00+00:00,email,Bachelor (IT),DAT299,12,Can someone explain question 3 on the practice quiz?,0
cb72251b-7f70-457f-a85b-d6c52d1d009a,S000186,2026-03-24T15:01:00+00:00,lms_forum,Graduate Certificate (Data),EDU564,2,I’m considering withdrawing because I can’t keep up with work and study at the moment.,1
ad8ce8b9-abd1-4c83-b7ab-3fd88b2df7be,S000120,2026-03-24T18:01:00+00:00,lms_forum,Diploma (Community Services),COM401,1,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
d2006520-e16d-42cb-b9b1-93c88bf5b5be,S000168,2026-03-24T21:35:00+00:00,lms_forum,Micro-credential (Cybersecurity),COM660,11,I’m considering withdrawing because I can’t keep up with work and study at the moment.,1
73b05e28-fc97-430e-9f5d-cc6a24b36238,S000114,2026-03-25T00:29:00+00:00,lms_forum,Bachelor (Business),EDU116,1,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
bc18bb9e-0d8b-4106-b6b7-c0a85d35ac41,S000019,2026-03-25T03:49:00+00:00,lms_forum,Bachelor (Business),BUS138,5,Is there an extension process for quiz 1?,0
bcb4bc4e-05d8-4416-aa37-9bb288c3d6d5,S000124,2026-03-25T06:27:00+00:00,support_ticket,Micro-credential (Cybersecurity),IT204,6,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
08fde792-8279-49f0-bdf1-6d73d66ff2ac,S000086,2026-03-25T09:14:00+00:00,chat,Bachelor (IT),BUS247,12,Do we need APA 7th for assignment 1?,0
4160d5bd-4fc0-4660-9ec4-7aff35bae657,S000005,2026-03-25T12:22:00+00:00,lms_forum,Diploma (Community Services),DAT388,6,What’s the format for the weekly reflection?,0
205c9632-a4b4-4992-ac1a-674d6997c9a4,S000044,2026-03-25T15:45:00+00:00,email,Diploma (Community Services),BUS336,1,How do I join a group for the group project?,0
1a5f6db9-7eee-4e5a-9cdc-712b354c9d17,S000159,2026-03-25T18:27:00+00:00,chat,Graduate Certificate (Data),CYS677,11,Do we need APA 7th for final assessment?,0
76b6d7bb-8b84-4c94-8798-7a6c49b8dd6d,S000178,2026-03-25T21:02:00+00:00,email,Bachelor (Business),DAT275,2,I failed to attach my file last time; can I resubmit the correct document?,0
7a9cdbfe-db4b-4959-9508-665d58a38043,S000173,2026-03-26T00:10:00+00:00,email,Graduate Certificate (Data),DAT387,1,I failed to attach my file last time; can I resubmit the correct document?,0
91a7a146-618a-4676-80b2-fb884828e663,S000030,2026-03-26T03:49:00+00:00,email,Bachelor (IT),COM337,9,Where do we submit weekly reflection? I can’t find the link.,0
2bcbc8b4-85b0-496e-9c15-df5a426f6a23,S000061,2026-03-26T06:01:00+00:00,chat,Diploma (Community Services),IT259,9,Can someone explain question 3 on the practice quiz?,0
d89b2a2a-8cf0-4c6a-bf2c-9c7cf4a14f78,S000018,2026-03-26T09:41:00+00:00,email,Adult Education (Short Course),COM212,4,Is there a recording for this week’s lecture?,0
add4d3bd-a899-4663-a5e6-152e34816893,S000115,2026-03-26T12:01:00+00:00,support_ticket,Graduate Certificate (Data),COM486,3,What’s the format for the weekly reflection?,0
861e2452-706e-47b2-b6b8-40783ff30656,S000058,2026-03-26T15:37:00+00:00,chat,Bachelor (IT),CYS636,1,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
1d03eb05-5ac6-4094-8e4d-9582eedc5dec,S000074,2026-03-26T18:53:00+00:00,lms_forum,Bachelor (Business),DAT575,10,I failed assignment 2 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
a20a511a-6267-4cc9-9b06-df1bb5328481,S000170,2026-03-26T21:24:00+00:00,support_ticket,Bachelor (Business),EDU288,12,What’s the format for the weekly reflection?,0
d0493c22-9ced-4657-99ee-358e9a519451,S000058,2026-03-27T00:48:00+00:00,lms_forum,Bachelor (IT),COM409,1,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
334f794b-b621-46f3-b06e-dce26c0319be,S000180,2026-03-27T03:31:00+00:00,email,Micro-credential (Cybersecurity),EDU482,12,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
06d60d26-187b-44cf-bdad-5438b9e84dad,S000038,2026-03-27T06:26:00+00:00,email,Micro-credential (Cybersecurity),IT198,10,What’s the format for the weekly reflection?,0
fc2d3302-6343-4cdb-bdcd-aa51f8b92dc9,S000062,2026-03-27T09:31:00+00:00,lms_forum,Adult Education (Short Course),CYS605,3,I missed the live session but I’m up to date—where can I find the slides?,0
fa3dffe0-0058-4bbf-959e-9e0baa4145c3,S000042,2026-03-27T12:46:00+00:00,email,Diploma (Community Services),DAT247,7,Is there a recording for this week’s lecture?,0
5845a1b7-9118-46ae-b023-8599c4725642,S000089,2026-03-27T15:46:00+00:00,support_ticket,Bachelor (Business),BUS423,10,Is there a recording for this week’s lecture?,0
cd0defdc-b353-4711-9cae-3a51a9a7b18c,S000159,2026-03-27T18:12:00+00:00,email,Graduate Certificate (Data),DAT325,8,Where do we submit final assessment? I can’t find the link.,0
bbda5618-65b6-4457-b136-f3232e401f33,S000032,2026-03-27T21:25:00+00:00,lms_forum,Bachelor (Business),COM629,11,Can you confirm the due date for final assessment in week 11?,0
2a89f292-ea8c-4a97-97b0-4a8dceedcf3d,S000050,2026-03-28T00:28:00+00:00,lms_forum,Adult Education (Short Course),CYS235,7,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
b26fbd2d-24f4-4b80-8291-a9716823e5e5,S000148,2026-03-28T03:31:00+00:00,lms_forum,Micro-credential (Cybersecurity),CYS517,3,What’s the format for the weekly reflection?,0
aa6d9793-0e36-4cc9-8115-4bcf5b9d09f7,S000084,2026-03-28T06:22:00+00:00,lms_forum,Diploma (Community Services),BUS328,4,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
42c1eeae-8c5d-4e7d-b79e-f9f9720d6892,S000175,2026-03-28T09:23:00+00:00,email,Adult Education (Short Course),DAT188,10,I’m considering withdrawing because I can’t keep up with work and study at the moment.,1
38c32880-032c-4e7f-84ff-c34b5b8f0f99,S000126,2026-03-28T12:03:00+00:00,email,Adult Education (Short Course),BUS336,11,What’s the format for the weekly reflection?,0
85475923-bb30-4124-830c-9460d9b488e3,S000032,2026-03-28T15:52:00+00:00,lms_forum,Bachelor (Business),IT640,7,I failed to attach my file last time; can I resubmit the correct document?,0
61181789-4303-4706-bf80-d9eb2ae39859,S000046,2026-03-28T18:14:00+00:00,lms_forum,Micro-credential (Cybersecurity),EDU285,9,I failed to attach my file last time; can I resubmit the correct document?,0
c9e943ed-2526-4e3b-bcc7-ea6153aca72c,S000103,2026-03-28T21:14:00+00:00,chat,Bachelor (Business),DAT175,4,I’m getting an error when uploading my file—any tips?,0
b02890a0-53a4-444f-bbdf-87d135a351dc,S000108,2026-03-29T00:11:00+00:00,lms_forum,Bachelor (IT),EDU390,7,I’m enjoying the unit so far—thanks for the clear explanations.,0
f7097e8d-7b63-465c-9964-450680b7109d,S000180,2026-03-29T03:51:00+00:00,lms_forum,Micro-credential (Cybersecurity),COM278,1,I’m enjoying the unit so far—thanks for the clear explanations.,0
6d135a94-743f-4f59-ac88-e98b242c8c9f,S000109,2026-03-29T06:29:00+00:00,lms_forum,Diploma (Community Services),IT272,9,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
e0a1872c-0ca2-43c9-8211-92278d63bd26,S000139,2026-03-29T09:00:00+00:00,lms_forum,Micro-credential (Cybersecurity),DAT199,7,I submitted assignment 2 late again. I’m worried about penalties and failing the unit.,1
967c7dcb-48c2-4fe4-89cf-153dc432c7e5,S000133,2026-03-29T12:40:00+00:00,email,Diploma (Community Services),IT331,3,I submitted final assessment late again. I’m worried about penalties and failing the unit.,1
89bea24a-489f-49f7-bd33-ef0151dd10e4,S000001,2026-03-29T15:25:00+00:00,support_ticket,Bachelor (IT),IT552,7,Can you confirm the due date for quiz 2 in week 7?,0
eee0804e-9064-4a11-b023-f7eaff033060,S000191,2026-03-29T18:21:00+00:00,email,Graduate Certificate (Data),EDU204,11,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
ef32f8f2-2dbe-44c4-8b8b-612ac96a8e4b,S000080,2026-03-29T21:36:00+00:00,email,Bachelor (IT),BUS128,7,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
8872d3e0-6300-4ef8-9815-a56ab67d31a0,S000041,2026-03-30T00:26:00+00:00,support_ticket,Micro-credential (Cybersecurity),EDU343,9,I’m getting an error when uploading my file—any tips?,0
61b300b2-a832-4874-9d8a-a2a4e3c34c2c,S000101,2026-03-30T03:04:00+00:00,lms_forum,Bachelor (Business),BUS168,3,I’m enjoying the unit so far—thanks for the clear explanations.,0
15c9d7a5-5f8d-4d8a-9690-68a049e52f4c,S000058,2026-03-30T06:12:00+00:00,support_ticket,Bachelor (IT),IT157,8,I’m getting an error when uploading my file—any tips?,0
f26473b0-bff2-4b6a-9f12-dd62fd397225,S000162,2026-03-30T09:15:00+00:00,lms_forum,Diploma (Community Services),CYS164,3,Is there a recording for this week’s lecture?,0
3063bbfb-e409-4293-a63b-8be6e476eb96,S000178,2026-03-30T12:11:00+00:00,chat,Bachelor (Business),CYS265,8,Is there an extension process for final assessment?,0
8f7dcf97-d1f3-4b5d-addd-b803befbb652,S000060,2026-03-30T15:53:00+00:00,support_ticket,Bachelor (IT),BUS474,1,I’m getting an error when uploading my file—any tips?,0
aa059e6a-9476-49a0-9c3b-88a8bd4d8e4b,S000101,2026-03-30T18:51:00+00:00,email,Bachelor (Business),BUS306,12,I failed to attach my file last time; can I resubmit the correct document?,0
99af9b8b-6a81-4e26-a9cb-599accd0d81b,S000072,2026-03-30T21:23:00+00:00,email,Bachelor (Business),IT227,3,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
6f4ca890-4665-4ed1-bb7b-b37871f423e9,S000147,2026-03-31T00:51:00+00:00,email,Diploma (Community Services),CYS586,4,Is there an extension process for assignment 2?,0
d746fb5b-bb62-457d-95bd-71185503a009,S000137,2026-03-31T03:00:00+00:00,lms_forum,Graduate Certificate (Data),DAT541,5,Is there a recording for this week’s lecture?,0
9e881b48-1e53-43f6-8606-9ce6e26f113e,S000022,2026-03-31T06:53:00+00:00,chat,Bachelor (IT),CYS594,6,Can someone explain question 3 on the practice quiz?,0
30cc6971-57db-4129-bed1-a21837bc34bf,S000111,2026-03-31T09:17:00+00:00,support_ticket,Graduate Certificate (Data),COM135,5,Is there a recording for this week’s lecture?,0
b80c11e6-29d5-4d41-a076-a2fb6b6fabf0,S000039,2026-03-31T12:19:00+00:00,support_ticket,Bachelor (Business),BUS378,11,What’s the format for the weekly reflection?,0
81221cfb-0f1d-4855-ab9c-e8cfb6f67198,S000124,2026-03-31T15:15:00+00:00,chat,Micro-credential (Cybersecurity),CYS341,12,I failed to attach my file last time; can I resubmit the correct document?,0
7180b805-521b-4bdc-bf93-4a34c8800c5e,S000170,2026-03-31T18:20:00+00:00,lms_forum,Bachelor (Business),COM673,4,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
99bf3081-4d06-45d2-bc2c-7aaf87052f14,S000136,2026-03-31T21:30:00+00:00,lms_forum,Micro-credential (Cybersecurity),CYS676,8,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
0b99ab69-d2c5-4388-a6e1-261126dcc681,S000081,2026-04-01T00:36:00+00:00,lms_forum,Bachelor (Business),EDU348,3,Is there a recording for this week’s lecture?,0
3f9d0fd0-4e35-4f2d-8ca0-7d5affeabdc5,S000005,2026-04-01T03:41:00+00:00,chat,Diploma (Community Services),BUS349,4,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
572275d0-a855-4f51-aa2a-2708f957c169,S000162,2026-04-01T06:12:00+00:00,lms_forum,Diploma (Community Services),CYS565,1,Do we need APA 7th for group project?,0
b3681ad2-c072-4caa-9a3f-62256751f39b,S000008,2026-04-01T09:39:00+00:00,chat,Bachelor (IT),IT263,11,Is there a recording for this week’s lecture?,0
2fe1ba16-7e2f-4e6b-b08b-079635cf6ba3,S000137,2026-04-01T12:25:00+00:00,support_ticket,Graduate Certificate (Data),BUS670,7,Is there a recording for this week’s lecture?,0
ac756ce0-1127-4da8-b6d0-bbe3e1f24b13,S000159,2026-04-01T15:53:00+00:00,email,Graduate Certificate (Data),CYS540,10,I’m enjoying the unit so far—thanks for the clear explanations.,0
4710ef07-a34c-4947-ac40-15dfeede8fd1,S000194,2026-04-01T18:51:00+00:00,lms_forum,Bachelor (IT),DAT529,6,Do we need APA 7th for weekly reflection?,0
23f487a5-0224-4f21-8cbb-5f9a500f0b53,S000116,2026-04-01T21:14:00+00:00,lms_forum,Micro-credential (Cybersecurity),CYS153,2,How do I join a group for the group project?,0
97f17c95-e3af-4764-8fe2-e40cbd02a5db,S000061,2026-04-02T00:37:00+00:00,support_ticket,Diploma (Community Services),BUS615,10,I’m getting an error when uploading my file—any tips?,0
e4a4b36c-77e2-4a64-8c86-4a7c109b7013,S000133,2026-04-02T03:29:00+00:00,lms_forum,Diploma (Community Services),IT527,10,Where do we submit capstone submission? I can’t find the link.,0
13ded75d-e850-432c-969a-36c24f215ca4,S000071,2026-04-02T06:02:00+00:00,lms_forum,Bachelor (Business),CYS627,1,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
94671cdd-f74f-4679-ba1d-fdb6099d1df3,S000092,2026-04-02T09:10:00+00:00,lms_forum,Bachelor (IT),DAT512,6,Can you confirm the due date for final assessment in week 6?,0
875f942f-ad9f-4ce1-8971-c5c6c7572b55,S000108,2026-04-02T12:55:00+00:00,lms_forum,Bachelor (IT),COM562,3,I missed the live session but I’m up to date—where can I find the slides?,0
73f36b9a-2885-4743-abc5-ca384b585c84,S000053,2026-04-02T15:18:00+00:00,email,Micro-credential (Cybersecurity),CYS668,11,Is there a recording for this week’s lecture?,0
41cc96f2-b91b-4a2b-a591-2d7e4ca75233,S000116,2026-04-02T18:47:00+00:00,lms_forum,Micro-credential (Cybersecurity),COM329,3,How do I join a group for the group project?,0
1c1b8d61-c97f-487b-9be7-9b521f45a588,S000122,2026-04-02T21:33:00+00:00,chat,Micro-credential (Cybersecurity),CYS274,9,What’s the format for the weekly reflection?,0
f7ebd5a4-63b2-4d10-b4fd-47801c127b3f,S000075,2026-04-03T00:25:00+00:00,lms_forum,Micro-credential (Cybersecurity),COM663,4,Can you confirm the due date for quiz 2 in week 4?,0
194158e1-f6ab-410b-ae93-185a18717a06,S000132,2026-04-03T03:22:00+00:00,lms_forum,Bachelor (Business),COM334,2,I missed the live session but I’m up to date—where can I find the slides?,0
f083496e-8ce3-47ac-b5ac-25b2ddef8151,S000095,2026-04-03T06:47:00+00:00,chat,Adult Education (Short Course),IT161,12,I’m getting an error when uploading my file—any tips?,0
e6a6dfee-17a7-46e3-9345-4f6c9e783613,S000182,2026-04-03T09:43:00+00:00,support_ticket,Diploma (Community Services),EDU447,2,Can someone explain question 3 on the practice quiz?,0
1ecd2a8b-e40d-4a6e-8dde-4ec7c53d6075,S000031,2026-04-03T12:38:00+00:00,lms_forum,Bachelor (Business),DAT413,5,Can someone explain question 3 on the practice quiz?,0
de1e2509-7bfd-4e65-9ce3-3b4429da90ff,S000127,2026-04-03T15:52:00+00:00,chat,Bachelor (IT),BUS390,7,Can you confirm the due date for group project in week 7?,0
f1738244-1d15-4d7f-a67e-0f80fcb4ec72,S000079,2026-04-03T18:28:00+00:00,email,Graduate Certificate (Data),COM332,11,Can you confirm the due date for assignment 1 in week 11?,0
351f1316-9ee1-4f13-91f5-396563fbd3b1,S000032,2026-04-03T21:22:00+00:00,chat,Bachelor (Business),BUS201,12,What’s the format for the weekly reflection?,0
20db2d02-6fa6-40be-b4ac-0f8fc2555848,S000186,2026-04-04T00:26:00+00:00,lms_forum,Graduate Certificate (Data),CYS277,5,How do I join a group for the group project?,0
30ffeb64-c191-41c9-8171-07d61a5b3bf6,S000033,2026-04-04T03:09:00+00:00,chat,Diploma (Community Services),BUS448,8,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
83f68c18-ccab-47d2-b5a9-50153ef137a5,S000125,2026-04-04T06:10:00+00:00,chat,Bachelor (Business),CYS492,1,Can someone explain question 3 on the practice quiz?,0
efa6cfac-cea3-499b-97cf-7c526b68cb7b,S000191,2026-04-04T09:24:00+00:00,lms_forum,Graduate Certificate (Data),DAT515,8,I failed group project and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
0d8485d7-af87-43b6-9334-ded514bf813b,S000190,2026-04-04T12:37:00+00:00,support_ticket,Bachelor (Business),IT167,4,Where do we submit group project? I can’t find the link.,0
0e1dbabd-a7ab-42b0-926b-11f0531e6f1d,S000141,2026-04-04T15:08:00+00:00,lms_forum,Micro-credential (Cybersecurity),CYS441,9,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
537e00fc-5838-47e7-a1af-fdacd3ce45af,S000157,2026-04-04T18:28:00+00:00,chat,Bachelor (Business),BUS239,5,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
